            Frequency,              V(L1:2)
14378.59379,0.474132977
14378.84379,0.474117586
14379.09379,0.474102197
14379.34379,0.474086808
14379.5938,0.474071419
14379.8438,0.474056031
14380.0938,0.474040644
14380.3438,0.474025258
14380.59381,0.474009872
14380.84381,0.473994486
14381.09381,0.473979101
14381.34381,0.473963717
14381.59382,0.473948334
14381.84382,0.473932951
14382.09382,0.473917568
14382.34382,0.473902186
14382.59383,0.473886805
14382.84383,0.473871425
14383.09383,0.473856045
14383.34383,0.473840665
14383.59384,0.473825287
14383.84384,0.473809908
14384.09384,0.473794531
14384.34384,0.473779154
14384.59385,0.473763778
14384.84385,0.473748402
14385.09385,0.473733027
14385.34385,0.473717652
14385.59386,0.473702278
14385.84386,0.473686905
14386.09386,0.473671532
14386.34386,0.47365616
14386.59387,0.473640789
14386.84387,0.473625418
14387.09387,0.473610047
14387.34387,0.473594678
14387.59388,0.473579309
14387.84388,0.47356394
14388.09388,0.473548572
14388.34388,0.473533205
14388.59389,0.473517838
14388.84389,0.473502472
14389.09389,0.473487107
14389.34389,0.473471742
14389.5939,0.473456378
14389.8439,0.473441014
14390.0939,0.473425651
14390.3439,0.473410289
14390.59391,0.473394927
14390.84391,0.473379566
14391.09391,0.473364205
14391.34391,0.473348845
14391.59392,0.473333486
14391.84392,0.473318127
14392.09392,0.473302769
14392.34392,0.473287411
14392.59393,0.473272054
14392.84393,0.473256698
14393.09393,0.473241342
14393.34393,0.473225987
14393.59394,0.473210632
14393.84394,0.473195278
14394.09394,0.473179925
14394.34394,0.473164572
14394.59395,0.47314922
14394.84395,0.473133868
14395.09395,0.473118517
14395.34395,0.473103167
14395.59396,0.473087817
14395.84396,0.473072468
14396.09396,0.47305712
14396.34396,0.473041772
14396.59397,0.473026424
14396.84397,0.473011078
14397.09397,0.472995732
14397.34397,0.472980386
14397.59398,0.472965041
14397.84398,0.472949697
14398.09398,0.472934353
14398.34398,0.47291901
14398.59399,0.472903668
14398.84399,0.472888326
14399.09399,0.472872984
14399.34399,0.472857644
14399.594,0.472842304
14399.844,0.472826964
14400.094,0.472811625
14400.344,0.472796287
14400.59401,0.472780949
14400.84401,0.472765612
14401.09401,0.472750276
14401.34401,0.47273494
14401.59402,0.472719605
14401.84402,0.47270427
14402.09402,0.472688936
14402.34402,0.472673603
14402.59403,0.47265827
14402.84403,0.472642938
14403.09403,0.472627606
14403.34403,0.472612275
14403.59404,0.472596945
14403.84404,0.472581615
14404.09404,0.472566286
14404.34404,0.472550957
14404.59405,0.472535629
14404.84405,0.472520302
14405.09405,0.472504975
14405.34405,0.472489649
14405.59406,0.472474323
14405.84406,0.472458998
14406.09406,0.472443674
14406.34406,0.47242835
14406.59407,0.472413027
14406.84407,0.472397704
14407.09407,0.472382382
14407.34407,0.472367061
14407.59408,0.47235174
14407.84408,0.47233642
14408.09408,0.4723211
14408.34408,0.472305781
14408.59409,0.472290463
14408.84409,0.472275145
14409.09409,0.472259828
14409.34409,0.472244512
14409.5941,0.472229196
14409.8441,0.47221388
14410.0941,0.472198566
14410.3441,0.472183252
14410.59411,0.472167938
14410.84411,0.472152625
14411.09411,0.472137313
14411.34411,0.472122001
14411.59412,0.47210669
14411.84412,0.47209138
14412.09412,0.47207607
14412.34412,0.47206076
14412.59413,0.472045452
14412.84413,0.472030144
14413.09413,0.472014836
14413.34413,0.471999529
14413.59414,0.471984223
14413.84414,0.471968917
14414.09414,0.471953612
14414.34414,0.471938308
14414.59415,0.471923004
14414.84415,0.471907701
14415.09415,0.471892398
14415.34415,0.471877096
14415.59416,0.471861795
14415.84416,0.471846494
14416.09416,0.471831193
14416.34416,0.471815894
14416.59417,0.471800595
14416.84417,0.471785296
14417.09417,0.471769999
14417.34417,0.471754701
14417.59418,0.471739405
14417.84418,0.471724109
14418.09418,0.471708813
14418.34418,0.471693518
14418.59419,0.471678224
14418.84419,0.471662931
14419.09419,0.471647638
14419.34419,0.471632345
14419.5942,0.471617053
14419.8442,0.471601762
14420.0942,0.471586472
14420.3442,0.471571182
14420.59421,0.471555892
14420.84421,0.471540603
14421.09421,0.471525315
14421.34421,0.471510028
14421.59422,0.471494741
14421.84422,0.471479454
14422.09422,0.471464168
14422.34422,0.471448883
14422.59423,0.471433599
14422.84423,0.471418315
14423.09423,0.471403031
14423.34423,0.471387749
14423.59424,0.471372466
14423.84424,0.471357185
14424.09424,0.471341904
14424.34424,0.471326624
14424.59425,0.471311344
14424.84425,0.471296065
14425.09425,0.471280786
14425.34425,0.471265508
14425.59426,0.471250231
14425.84426,0.471234954
14426.09426,0.471219678
14426.34426,0.471204402
14426.59427,0.471189128
14426.84427,0.471173853
14427.09427,0.471158579
14427.34427,0.471143306
14427.59428,0.471128034
14427.84428,0.471112762
14428.09428,0.471097491
14428.34428,0.47108222
14428.59429,0.47106695
14428.84429,0.47105168
14429.09429,0.471036411
14429.34429,0.471021143
14429.5943,0.471005875
14429.8443,0.470990608
14430.0943,0.470975342
14430.3443,0.470960076
14430.59431,0.470944811
14430.84431,0.470929546
14431.09431,0.470914282
14431.34431,0.470899018
14431.59432,0.470883755
14431.84432,0.470868493
14432.09432,0.470853231
14432.34432,0.47083797
14432.59433,0.47082271
14432.84433,0.47080745
14433.09433,0.470792191
14433.34433,0.470776932
14433.59434,0.470761674
14433.84434,0.470746416
14434.09434,0.47073116
14434.34434,0.470715903
14434.59435,0.470700648
14434.84435,0.470685393
14435.09435,0.470670138
14435.34435,0.470654884
14435.59436,0.470639631
14435.84436,0.470624378
14436.09436,0.470609126
14436.34436,0.470593875
14436.59437,0.470578624
14436.84437,0.470563374
14437.09437,0.470548124
14437.34437,0.470532875
14437.59438,0.470517627
14437.84438,0.470502379
14438.09438,0.470487132
14438.34438,0.470471885
14438.59439,0.470456639
14438.84439,0.470441393
14439.09439,0.470426149
14439.34439,0.470410904
14439.5944,0.470395661
14439.8444,0.470380418
14440.0944,0.470365175
14440.3444,0.470349933
14440.59441,0.470334692
14440.84441,0.470319452
14441.09441,0.470304212
14441.34441,0.470288972
14441.59442,0.470273733
14441.84442,0.470258495
14442.09442,0.470243257
14442.34442,0.47022802
14442.59443,0.470212784
14442.84443,0.470197548
14443.09443,0.470182313
14443.34443,0.470167078
14443.59444,0.470151844
14443.84444,0.470136611
14444.09444,0.470121378
14444.34444,0.470106146
14444.59445,0.470090914
14444.84445,0.470075683
14445.09445,0.470060453
14445.34445,0.470045223
14445.59446,0.470029994
14445.84446,0.470014765
14446.09446,0.469999537
14446.34446,0.46998431
14446.59447,0.469969083
14446.84447,0.469953857
14447.09447,0.469938631
14447.34447,0.469923406
14447.59448,0.469908182
14447.84448,0.469892958
14448.09448,0.469877735
14448.34448,0.469862512
14448.59449,0.46984729
14448.84449,0.469832069
14449.09449,0.469816848
14449.34449,0.469801628
14449.5945,0.469786409
14449.8445,0.46977119
14450.0945,0.469755971
14450.3445,0.469740753
14450.59451,0.469725536
14450.84451,0.46971032
14451.09451,0.469695104
14451.34451,0.469679888
14451.59452,0.469664674
14451.84452,0.469649459
14452.09452,0.469634246
14452.34452,0.469619033
14452.59453,0.46960382
14452.84453,0.469588609
14453.09453,0.469573397
14453.34453,0.469558187
14453.59454,0.469542977
14453.84454,0.469527768
14454.09454,0.469512559
14454.34454,0.469497351
14454.59455,0.469482143
14454.84455,0.469466936
14455.09455,0.46945173
14455.34455,0.469436524
14455.59456,0.469421319
14455.84456,0.469406114
14456.09456,0.46939091
14456.34456,0.469375707
14456.59457,0.469360504
14456.84457,0.469345302
14457.09457,0.4693301
14457.34457,0.469314899
14457.59458,0.469299699
14457.84458,0.469284499
14458.09458,0.4692693
14458.34458,0.469254102
14458.59459,0.469238904
14458.84459,0.469223706
14459.09459,0.46920851
14459.34459,0.469193313
14459.5946,0.469178118
14459.8446,0.469162923
14460.0946,0.469147729
14460.3446,0.469132535
14460.59461,0.469117342
14460.84461,0.469102149
14461.09461,0.469086957
14461.34461,0.469071766
14461.59462,0.469056575
14461.84462,0.469041385
14462.09462,0.469026195
14462.34462,0.469011006
14462.59463,0.468995818
14462.84463,0.46898063
14463.09463,0.468965443
14463.34463,0.468950257
14463.59464,0.468935071
14463.84464,0.468919885
14464.09464,0.4689047
14464.34464,0.468889516
14464.59465,0.468874333
14464.84465,0.46885915
14465.09465,0.468843967
14465.34465,0.468828786
14465.59466,0.468813605
14465.84466,0.468798424
14466.09466,0.468783244
14466.34466,0.468768065
14466.59467,0.468752886
14466.84467,0.468737708
14467.09467,0.46872253
14467.34467,0.468707353
14467.59468,0.468692177
14467.84468,0.468677001
14468.09468,0.468661826
14468.34468,0.468646651
14468.59469,0.468631477
14468.84469,0.468616304
14469.09469,0.468601131
14469.34469,0.468585959
14469.5947,0.468570788
14469.8447,0.468555617
14470.0947,0.468540446
14470.3447,0.468525277
14470.59471,0.468510107
14470.84471,0.468494939
14471.09471,0.468479771
14471.34471,0.468464603
14471.59472,0.468449437
14471.84472,0.468434271
14472.09472,0.468419105
14472.34472,0.46840394
14472.59473,0.468388776
14472.84473,0.468373612
14473.09473,0.468358449
14473.34473,0.468343286
14473.59474,0.468328124
14473.84474,0.468312963
14474.09474,0.468297802
14474.34474,0.468282642
14474.59475,0.468267482
14474.84475,0.468252323
14475.09475,0.468237165
14475.34475,0.468222007
14475.59476,0.46820685
14475.84476,0.468191694
14476.09476,0.468176538
14476.34476,0.468161382
14476.59477,0.468146227
14476.84477,0.468131073
14477.09477,0.46811592
14477.34477,0.468100767
14477.59478,0.468085614
14477.84478,0.468070463
14478.09478,0.468055311
14478.34478,0.468040161
14478.59479,0.468025011
14478.84479,0.468009861
14479.09479,0.467994713
14479.34479,0.467979564
14479.5948,0.467964417
14479.8448,0.46794927
14480.0948,0.467934123
14480.3448,0.467918978
14480.59481,0.467903833
14480.84481,0.467888688
14481.09481,0.467873544
14481.34481,0.467858401
14481.59482,0.467843258
14481.84482,0.467828116
14482.09482,0.467812974
14482.34482,0.467797833
14482.59483,0.467782693
14482.84483,0.467767553
14483.09483,0.467752414
14483.34483,0.467737275
14483.59484,0.467722137
14483.84484,0.467707
14484.09484,0.467691863
14484.34484,0.467676727
14484.59485,0.467661591
14484.84485,0.467646456
14485.09485,0.467631322
14485.34485,0.467616188
14485.59486,0.467601055
14485.84486,0.467585922
14486.09486,0.46757079
14486.34486,0.467555659
14486.59487,0.467540528
14486.84487,0.467525397
14487.09487,0.467510268
14487.34487,0.467495139
14487.59488,0.46748001
14487.84488,0.467464883
14488.09488,0.467449755
14488.34488,0.467434629
14488.59489,0.467419503
14488.84489,0.467404377
14489.09489,0.467389252
14489.34489,0.467374128
14489.5949,0.467359005
14489.8449,0.467343882
14490.0949,0.467328759
14490.3449,0.467313637
14490.59491,0.467298516
14490.84491,0.467283395
14491.09491,0.467268275
14491.34491,0.467253156
14491.59492,0.467238037
14491.84492,0.467222919
14492.09492,0.467207801
14492.34492,0.467192684
14492.59493,0.467177568
14492.84493,0.467162452
14493.09493,0.467147337
14493.34493,0.467132222
14493.59494,0.467117108
14493.84494,0.467101994
14494.09494,0.467086881
14494.34494,0.467071769
14494.59495,0.467056658
14494.84495,0.467041546
14495.09495,0.467026436
14495.34495,0.467011326
14495.59496,0.466996217
14495.84496,0.466981108
14496.09496,0.466966
14496.34496,0.466950893
14496.59497,0.466935786
14496.84497,0.466920679
14497.09497,0.466905574
14497.34497,0.466890469
14497.59498,0.466875364
14497.84498,0.46686026
14498.09498,0.466845157
14498.34498,0.466830054
14498.59499,0.466814952
14498.84499,0.466799851
14499.09499,0.46678475
14499.34499,0.466769649
14499.595,0.46675455
14499.845,0.466739451
14500.095,0.466724352
14500.345,0.466709254
14500.59501,0.466694157
14500.84501,0.46667906
14501.09501,0.466663964
14501.34501,0.466648869
14501.59502,0.466633774
14501.84502,0.466618679
14502.09502,0.466603586
14502.34502,0.466588492
14502.59503,0.4665734
14502.84503,0.466558308
14503.09503,0.466543217
14503.34503,0.466528126
14503.59504,0.466513036
14503.84504,0.466497946
14504.09504,0.466482857
14504.34504,0.466467769
14504.59505,0.466452681
14504.84505,0.466437594
14505.09505,0.466422507
14505.34505,0.466407421
14505.59506,0.466392336
14505.84506,0.466377251
14506.09506,0.466362167
14506.34506,0.466347084
14506.59507,0.466332001
14506.84507,0.466316918
14507.09507,0.466301836
14507.34507,0.466286755
14507.59508,0.466271675
14507.84508,0.466256595
14508.09508,0.466241515
14508.34508,0.466226436
14508.59509,0.466211358
14508.84509,0.466196281
14509.09509,0.466181204
14509.34509,0.466166127
14509.5951,0.466151051
14509.8451,0.466135976
14510.0951,0.466120902
14510.3451,0.466105828
14510.59511,0.466090754
14510.84511,0.466075681
14511.09511,0.466060609
14511.34511,0.466045537
14511.59512,0.466030466
14511.84512,0.466015396
14512.09512,0.466000326
14512.34512,0.465985257
14512.59513,0.465970188
14512.84513,0.46595512
14513.09513,0.465940053
14513.34513,0.465924986
14513.59514,0.46590992
14513.84514,0.465894854
14514.09514,0.465879789
14514.34514,0.465864724
14514.59515,0.465849661
14514.84515,0.465834597
14515.09515,0.465819535
14515.34515,0.465804473
14515.59516,0.465789411
14515.84516,0.46577435
14516.09516,0.46575929
14516.34516,0.46574423
14516.59517,0.465729171
14516.84517,0.465714113
14517.09517,0.465699055
14517.34517,0.465683997
14517.59518,0.465668941
14517.84518,0.465653885
14518.09518,0.465638829
14518.34518,0.465623774
14518.59519,0.46560872
14518.84519,0.465593666
14519.09519,0.465578613
14519.34519,0.46556356
14519.5952,0.465548509
14519.8452,0.465533457
14520.0952,0.465518406
14520.3452,0.465503356
14520.59521,0.465488307
14520.84521,0.465473258
14521.09521,0.465458209
14521.34521,0.465443162
14521.59522,0.465428114
14521.84522,0.465413068
14522.09522,0.465398022
14522.34522,0.465382977
14522.59523,0.465367932
14522.84523,0.465352888
14523.09523,0.465337844
14523.34523,0.465322801
14523.59524,0.465307759
14523.84524,0.465292717
14524.09524,0.465277676
14524.34524,0.465262635
14524.59525,0.465247595
14524.84525,0.465232556
14525.09525,0.465217517
14525.34525,0.465202479
14525.59526,0.465187441
14525.84526,0.465172404
14526.09526,0.465157367
14526.34526,0.465142332
14526.59527,0.465127296
14526.84527,0.465112262
14527.09527,0.465097228
14527.34527,0.465082194
14527.59528,0.465067161
14527.84528,0.465052129
14528.09528,0.465037097
14528.34528,0.465022066
14528.59529,0.465007036
14528.84529,0.464992006
14529.09529,0.464976977
14529.34529,0.464961948
14529.5953,0.46494692
14529.8453,0.464931893
14530.0953,0.464916866
14530.3453,0.464901839
14530.59531,0.464886814
14530.84531,0.464871789
14531.09531,0.464856764
14531.34531,0.46484174
14531.59532,0.464826717
14531.84532,0.464811694
14532.09532,0.464796672
14532.34532,0.46478165
14532.59533,0.464766629
14532.84533,0.464751609
14533.09533,0.464736589
14533.34533,0.46472157
14533.59534,0.464706552
14533.84534,0.464691534
14534.09534,0.464676516
14534.34534,0.4646615
14534.59535,0.464646483
14534.84535,0.464631468
14535.09535,0.464616453
14535.34535,0.464601438
14535.59536,0.464586425
14535.84536,0.464571411
14536.09536,0.464556399
14536.34536,0.464541387
14536.59537,0.464526375
14536.84537,0.464511365
14537.09537,0.464496354
14537.34537,0.464481345
14537.59538,0.464466336
14537.84538,0.464451327
14538.09538,0.464436319
14538.34538,0.464421312
14538.59539,0.464406306
14538.84539,0.464391299
14539.09539,0.464376294
14539.34539,0.464361289
14539.5954,0.464346285
14539.8454,0.464331281
14540.0954,0.464316278
14540.3454,0.464301276
14540.59541,0.464286274
14540.84541,0.464271273
14541.09541,0.464256272
14541.34541,0.464241272
14541.59542,0.464226272
14541.84542,0.464211273
14542.09542,0.464196275
14542.34542,0.464181277
14542.59543,0.46416628
14542.84543,0.464151284
14543.09543,0.464136288
14543.34543,0.464121292
14543.59544,0.464106298
14543.84544,0.464091303
14544.09544,0.46407631
14544.34544,0.464061317
14544.59545,0.464046325
14544.84545,0.464031333
14545.09545,0.464016342
14545.34545,0.464001351
14545.59546,0.463986361
14545.84546,0.463971372
14546.09546,0.463956383
14546.34546,0.463941395
14546.59547,0.463926407
14546.84547,0.46391142
14547.09547,0.463896434
14547.34547,0.463881448
14547.59548,0.463866463
14547.84548,0.463851478
14548.09548,0.463836494
14548.34548,0.46382151
14548.59549,0.463806528
14548.84549,0.463791545
14549.09549,0.463776564
14549.34549,0.463761583
14549.5955,0.463746602
14549.8455,0.463731622
14550.0955,0.463716643
14550.3455,0.463701664
14550.59551,0.463686686
14550.84551,0.463671709
14551.09551,0.463656732
14551.34551,0.463641756
14551.59552,0.46362678
14551.84552,0.463611805
14552.09552,0.46359683
14552.34552,0.463581856
14552.59553,0.463566883
14552.84553,0.46355191
14553.09553,0.463536938
14553.34553,0.463521966
14553.59554,0.463506996
14553.84554,0.463492025
14554.09554,0.463477055
14554.34554,0.463462086
14554.59555,0.463447118
14554.84555,0.46343215
14555.09555,0.463417182
14555.34555,0.463402215
14555.59556,0.463387249
14555.84556,0.463372284
14556.09556,0.463357319
14556.34556,0.463342354
14556.59557,0.46332739
14556.84557,0.463312427
14557.09557,0.463297465
14557.34557,0.463282502
14557.59558,0.463267541
14557.84558,0.46325258
14558.09558,0.46323762
14558.34558,0.46322266
14558.59559,0.463207701
14558.84559,0.463192743
14559.09559,0.463177785
14559.34559,0.463162827
14559.5956,0.463147871
14559.8456,0.463132915
14560.0956,0.463117959
14560.3456,0.463103004
